STUDYID,USUBJID,GROUP,SEX,MATRIX,ATPT,SAMPID,PARAMCD,AVAL,LLOQ,MATRIXCD,TISSUE,TISSUECD,DOSE,GROUP_f,DOSE_f,SEX_f,ATPT_f
XXXXXX,3003,3,1,Muscle,4368,471830030427,VGC_MTH1,802.2731071368878,NA,MUS,Muscle,MUS,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,Muscle,4368,471830030531,VGC_MTH1,415.973377703827,NA,MUS,Muscle,MUS,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,Muscle,4368,471830030843,VGC_MTH1,1650.3352243424445,NA,MUS,Muscle,MUS,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,Muscle,4368,471830030948,VGC_MTH1,1219.8355873773535,NA,MUS,Muscle,MUS,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,Muscle,4368,471830031259,VGC_MTH1,<LLOQ,NA,MUS,Muscle,MUS,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,Muscle,4368,471830031363,VGC_MTH1,3888.0581072420418,NA,MUS,Muscle,MUS,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,Muscle,4368,471830031675,VGC_MTH1,7115.2877999664379,NA,MUS,Muscle,MUS,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,Muscle,4368,471830031779,VGC_MTH1,1050.9721492380452,NA,MUS,Muscle,MUS,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,Muscle,4368,471830032091,VGC_MTH1,<LLOQ,NA,MUS,Muscle,MUS,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,Muscle,4368,471830032195,VGC_MTH1,2453.3856722276741,NA,MUS,Muscle,MUS,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,Muscle,4368,471830032507,VGC_MTH1,646.98746461787312,NA,MUS,Muscle,MUS,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,Muscle,4368,471830032611,VGC_MTH1,477.06422018348621,NA,MUS,Muscle,MUS,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,Muscle,4368,471830032923,VGC_MTH1,3520.3811540497618,NA,MUS,Muscle,MUS,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,Muscle,4368,471830032819,VGC_MTH1,24012.371713763529,NA,MUS,Muscle,MUS,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,Muscle,4368,471830033235,VGC_MTH1,3487.6728803367405,NA,MUS,Muscle,MUS,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,Muscle,4368,471830033340,VGC_MTH1,5148.5777848402986,NA,MUS,Muscle,MUS,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001**,1,1,Nerve,1008,471830034238,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002**,1,1,Nerve,1008,471830034242,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,Nerve,1008,471830028974,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,Nerve,1008,471830029078,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,Nerve,1008,471830029390,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,Nerve,1008,471830029494,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,Nerve,1008,471830029806,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,Nerve,1008,471830029910,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,Nerve,1008,471830030222,VGC_MTH1,2136.4754629030167,NA,NRV,Nerve,NRV,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,Nerve,1008,471830030326,VGC_MTH1,1826.7094544556899,NA,NRV,Nerve,NRV,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,Nerve,1008,471830030638,VGC_MTH1,554.28364863236538,NA,NRV,Nerve,NRV,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,Nerve,1008,471830030742,VGC_MTH1,316.45569620253161,NA,NRV,Nerve,NRV,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,Nerve,1008,471830031054,VGC_MTH1,6508.2150263199874,NA,NRV,Nerve,NRV,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,Nerve,1008,471830031158,VGC_MTH1,4778.1003732890922,NA,NRV,Nerve,NRV,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,Nerve,1008,471830031470,VGC_MTH1,2812.5738596076576,NA,NRV,Nerve,NRV,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,Nerve,1008,471830031574,VGC_MTH1,6738.8096409247428,NA,NRV,Nerve,NRV,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,Nerve,1008,471830031886,VGC_MTH1,1822.3989396951624,NA,NRV,Nerve,NRV,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,Nerve,1008,471830031990,VGC_MTH1,1965.9350902465892,NA,NRV,Nerve,NRV,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,Nerve,1008,471830032302,VGC_MTH1,2635.7199055861529,NA,NRV,Nerve,NRV,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,Nerve,1008,471830032406,VGC_MTH1,2007.51109593718,NA,NRV,Nerve,NRV,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,Nerve,1008,471830032718,VGC_MTH1,114.20087934677095,NA,NRV,Nerve,NRV,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,Nerve,1008,471830033030,VGC_MTH1,5610.9306753275841,NA,NRV,Nerve,NRV,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,Nerve,1008,471830033446,VGC_MTH1,2039.459099977832,NA,NRV,Nerve,NRV,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,Nerve,1008,471830033134,VGC_MTH1,27671.913835956915,NA,NRV,Nerve,NRV,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1003,1,1,Nerve,4368,471830028767,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,Nerve,4368,471830029183,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,Nerve,4368,471830029287,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,Nerve,4368,471830029599,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,Nerve,4368,471830029703,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,Nerve,4368,*,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,Nerve,4368,471830030119,VGC_MTH1,<LLOQ,NA,NRV,Nerve,NRV,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,Nerve,4368,471830030431,VGC_MTH1,509.09776562647312,NA,NRV,Nerve,NRV,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,Nerve,4368,471830030535,VGC_MTH1,6449.4606916490593,NA,NRV,Nerve,NRV,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,Nerve,4368,471830030847,VGC_MTH1,825.65019953213152,NA,NRV,Nerve,NRV,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,Nerve,4368,471830030952,VGC_MTH1,245.30616095858096,NA,NRV,Nerve,NRV,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,Nerve,4368,471830031263,VGC_MTH1,1337.8803777544599,NA,NRV,Nerve,NRV,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,Nerve,4368,471830031367,VGC_MTH1,4182.6420355524569,NA,NRV,Nerve,NRV,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,Nerve,4368,471830031679,VGC_MTH1,3758.9828634604755,NA,NRV,Nerve,NRV,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,Nerve,4368,471830031783,VGC_MTH1,1351.1023767119082,NA,NRV,Nerve,NRV,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,Nerve,4368,471830032095,VGC_MTH1,5961.5142749339711,NA,NRV,Nerve,NRV,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,Nerve,4368,471830032199,VGC_MTH1,5429.8642533936654,NA,NRV,Nerve,NRV,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,Nerve,4368,471830032511,VGC_MTH1,2263.0259502676331,NA,NRV,Nerve,NRV,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,Nerve,4368,471830032615,VGC_MTH1,2769.5041020013587,NA,NRV,Nerve,NRV,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,Nerve,4368,471830032927,VGC_MTH1,2885.6430352689704,NA,NRV,Nerve,NRV,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,Nerve,4368,471830032823,VGC_MTH1,5203.0148310235836,NA,NRV,Nerve,NRV,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,Nerve,4368,471830033239,VGC_MTH1,5265.748031496063,NA,NRV,Nerve,NRV,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,Nerve,4368,471830033344,VGC_MTH1,3085.9146697837523,NA,NRV,Nerve,NRV,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1501,1,2,Ovary,1008,471830028978,VGC_MTH1,<LLOQ,NA,OV,Ovary,OV,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,Ovary,1008,471830029082,VGC_MTH1,<LLOQ,NA,OV,Ovary,OV,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2501,2,2,Ovary,1008,471830029810,VGC_MTH1,<LLOQ,NA,OV,Ovary,OV,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,Ovary,1008,471830029914,VGC_MTH1,<LLOQ,NA,OV,Ovary,OV,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3501,3,2,Ovary,1008,471830030642,VGC_MTH1,665,NA,OV,Ovary,OV,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,Ovary,1008,471830030746,VGC_MTH1,915,NA,OV,Ovary,OV,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4501,4,2,Ovary,1008,471830031474,VGC_MTH1,15280,NA,OV,Ovary,OV,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,Ovary,1008,471830031578,VGC_MTH1,4345,NA,OV,Ovary,OV,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5501,5,2,Ovary,1008,471830032306,VGC_MTH1,260,NA,OV,Ovary,OV,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,Ovary,1008,471830032410,VGC_MTH1,15925,NA,OV,Ovary,OV,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6501,6,2,Ovary,1008,471830033034,VGC_MTH1,1020,NA,OV,Ovary,OV,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,Ovary,1008,471830033450,VGC_MTH1,2395,NA,OV,Ovary,OV,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,Ovary,1008,471830033138,VGC_MTH1,2045,NA,OV,Ovary,OV,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1503,1,2,Ovary,4368,471830029187,VGC_MTH1,<LLOQ,NA,OV,Ovary,OV,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,Ovary,4368,471830029291,VGC_MTH1,<LLOQ,NA,OV,Ovary,OV,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,Ovary,4368,471830030019,VGC_MTH1,<LLOQ,NA,OV,Ovary,OV,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,Ovary,4368,471830030123,VGC_MTH1,<LLOQ,NA,OV,Ovary,OV,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,Ovary,4368,471830030851,VGC_MTH1,305,NA,OV,Ovary,OV,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,Ovary,4368,471830030956,VGC_MTH1,<LLOQ,NA,OV,Ovary,OV,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,Ovary,4368,471830031683,VGC_MTH1,1420,NA,OV,Ovary,OV,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,Ovary,4368,471830031787,VGC_MTH1,110,NA,OV,Ovary,OV,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,Ovary,4368,471830032515,VGC_MTH1,1590,NA,OV,Ovary,OV,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,Ovary,4368,471830032619,VGC_MTH1,5465,NA,OV,Ovary,OV,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,Ovary,4368,471830033243,VGC_MTH1,1100,NA,OV,Ovary,OV,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,Ovary,4368,471830033348,VGC_MTH1,23975,NA,OV,Ovary,OV,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001,1,1,Pancreas,1008,471830028566,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,Pancreas,1008,N/A*,VGC_MTH1,N/A*,NA,PAN,Pancreas,PAN,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,Pancreas,1008,471830028982,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,Pancreas,1008,471830029086,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,Pancreas,1008,471830029398,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,Pancreas,1008,471830029502,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,Pancreas,1008,471830029814,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,Pancreas,1008,471830029918,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,Pancreas,1008,471830030230,VGC_MTH1,20718.468112043043,NA,PAN,Pancreas,PAN,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,Pancreas,1008,471830030334,VGC_MTH1,7705,NA,PAN,Pancreas,PAN,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,Pancreas,1008,471830030646,VGC_MTH1,1955,NA,PAN,Pancreas,PAN,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,Pancreas,1008,471830030750,VGC_MTH1,4170,NA,PAN,Pancreas,PAN,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,Pancreas,1008,471830031062,VGC_MTH1,52970,NA,PAN,Pancreas,PAN,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,Pancreas,1008,471830031166,VGC_MTH1,27580,NA,PAN,Pancreas,PAN,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,Pancreas,1008,471830031478,VGC_MTH1,9155.2276712825769,NA,PAN,Pancreas,PAN,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,Pancreas,1008,471830031582,VGC_MTH1,38970,NA,PAN,Pancreas,PAN,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,Pancreas,1008,471830031894,VGC_MTH1,1771.0976018381125,NA,PAN,Pancreas,PAN,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,Pancreas,1008,471830031998,VGC_MTH1,5472.3326199938856,NA,PAN,Pancreas,PAN,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,Pancreas,1008,471830032310,VGC_MTH1,145825,NA,PAN,Pancreas,PAN,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,Pancreas,1008,471830032414,VGC_MTH1,11710,NA,PAN,Pancreas,PAN,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,Pancreas,1008,471830032726,VGC_MTH1,2370,NA,PAN,Pancreas,PAN,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,Pancreas,1008,471830033038,VGC_MTH1,8695,NA,PAN,Pancreas,PAN,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,Pancreas,1008,471830033454,VGC_MTH1,46510,NA,PAN,Pancreas,PAN,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,Pancreas,1008,471830033142,VGC_MTH1,62725,NA,PAN,Pancreas,PAN,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1003,1,1,Pancreas,4368,471830028775,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,Pancreas,4368,471830029191,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,Pancreas,4368,471830029295,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,Pancreas,4368,471830029607,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,Pancreas,4368,471830029711,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,Pancreas,4368,471830030023,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,Pancreas,4368,471830030127,VGC_MTH1,<LLOQ,NA,PAN,Pancreas,PAN,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,Pancreas,4368,471830030439,VGC_MTH1,955,NA,PAN,Pancreas,PAN,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,Pancreas,4368,471830030543,VGC_MTH1,595,NA,PAN,Pancreas,PAN,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,Pancreas,4368,471830030855,VGC_MTH1,1415,NA,PAN,Pancreas,PAN,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,Pancreas,4368,471830030960,VGC_MTH1,435,NA,PAN,Pancreas,PAN,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,Pancreas,4368,471830031271,VGC_MTH1,2205,NA,PAN,Pancreas,PAN,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,Pancreas,4368,471830031375,VGC_MTH1,3320,NA,PAN,Pancreas,PAN,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,Pancreas,4368,471830031687,VGC_MTH1,5009.315943571999,NA,PAN,Pancreas,PAN,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,Pancreas,4368,471830031791,VGC_MTH1,3770,NA,PAN,Pancreas,PAN,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,Pancreas,4368,471830032103,VGC_MTH1,6105,NA,PAN,Pancreas,PAN,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,Pancreas,4368,471830032207,VGC_MTH1,7175,NA,PAN,Pancreas,PAN,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,Pancreas,4368,471830032519,VGC_MTH1,4970,NA,PAN,Pancreas,PAN,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,Pancreas,4368,471830032623,VGC_MTH1,1515,NA,PAN,Pancreas,PAN,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,Pancreas,4368,471830032935,VGC_MTH1,5772.2626252352138,NA,PAN,Pancreas,PAN,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,Pancreas,4368,471830032831,VGC_MTH1,35550,NA,PAN,Pancreas,PAN,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,Pancreas,4368,471830033247,VGC_MTH1,7672.0063831093103,NA,PAN,Pancreas,PAN,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,Pancreas,4368,471830033352,VGC_MTH1,16105,NA,PAN,Pancreas,PAN,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001,1,1,"Spinal Cord, Cervical",1008,471830028578,VGC_MTH1,<LLOQ,NA,SC-C,Spinal Cord,SC,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,"Spinal Cord, Cervical",1008,471830028682,VGC_MTH1,<LLOQ,NA,SC-C,Spinal Cord,SC,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,"Spinal Cord, Cervical",1008,471830028994,VGC_MTH1,<LLOQ,NA,SC-C,Spinal Cord,SC,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,"Spinal Cord, Cervical",1008,471830029098,VGC_MTH1,<LLOQ,NA,SC-C,Spinal Cord,SC,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,"Spinal Cord, Cervical",1008,471830029410,VGC_MTH1,<LLOQ,NA,SC-C,Spinal Cord,SC,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,"Spinal Cord, Cervical",1008,471830029514,VGC_MTH1,<LLOQ,NA,SC-C,Spinal Cord,SC,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,"Spinal Cord, Cervical",1008,471830029826,VGC_MTH1,<LLOQ,NA,SC-C,Spinal Cord,SC,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,"Spinal Cord, Cervical",1008,471830029930,VGC_MTH1,<LLOQ,NA,SC-C,Spinal Cord,SC,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Spinal Cord, Cervical",1008,471830030242,VGC_MTH1,17739.887538545256,NA,SC-C,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
