STUDYID,USUBJID,GROUP,SEX,MATRIX,ATPT,SAMPID,PARAMCD,AVAL,LLOQ,MATRIXCD,TISSUE,TISSUECD,DOSE,GROUP_f,DOSE_f,SEX_f,ATPT_f
XXXXXX,6602,6,2,"Heart, Ventricular Free Wall",1008,472350027434,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Heart, Ventricular Free Wall",1008,472350027434,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3003,3,1,"Heart, Ventricular Free Wall",4368,472350019244,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Heart, Ventricular Free Wall",4368,472350019244,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Heart, Ventricular Free Wall",4368,472350019500,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Heart, Ventricular Free Wall",4368,472350019500,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Heart, Ventricular Free Wall",4368,472350020268,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Heart, Ventricular Free Wall",4368,472350020268,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Heart, Ventricular Free Wall",4368,472350020523,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Heart, Ventricular Free Wall",4368,472350020523,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Heart, Ventricular Free Wall",4368,472350021292,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Heart, Ventricular Free Wall",4368,472350021292,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Heart, Ventricular Free Wall",4368,472350021548,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Heart, Ventricular Free Wall",4368,472350021548,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Heart, Ventricular Free Wall",4368,472350022316,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Heart, Ventricular Free Wall",4368,472350022316,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Heart, Ventricular Free Wall",4368,472350022572,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Heart, Ventricular Free Wall",4368,472350022572,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Heart, Ventricular Free Wall",4368,472350023340,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Heart, Ventricular Free Wall",4368,472350023340,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Heart, Ventricular Free Wall",4368,472350023596,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Heart, Ventricular Free Wall",4368,472350023596,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Heart, Ventricular Free Wall",4368,472350024364,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Heart, Ventricular Free Wall",4368,472350024364,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Heart, Ventricular Free Wall",4368,472350024620,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Heart, Ventricular Free Wall",4368,472350024620,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Heart, Ventricular Free Wall",4368,472350025388,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Heart, Ventricular Free Wall",4368,472350025388,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Heart, Ventricular Free Wall",4368,472350025900,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Heart, Ventricular Free Wall",4368,472350025900,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Heart, Ventricular Free Wall",4368,472350026668,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Heart, Ventricular Free Wall",4368,472350026668,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Heart, Ventricular Free Wall",4368,472350026923,RNA_MTH1,<LLOQ,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Heart, Ventricular Free Wall",4368,472350026923,RNA_MTH2,NA,NA,HRTVFW,Heart,HT,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3001,3,1,"Brain, Hippocampus",1008,472350018682,RNA_MTH1,3480,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Brain, Hippocampus",1008,472350018682,RNA_MTH2,NA,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Brain, Hippocampus",1008,472350018938,RNA_MTH1,6520,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Brain, Hippocampus",1008,472350018938,RNA_MTH2,NA,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Brain, Hippocampus",1008,472350019706,RNA_MTH1,1400,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Brain, Hippocampus",1008,472350019706,RNA_MTH2,NA,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Brain, Hippocampus",1008,472350019962,RNA_MTH1,1680,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Brain, Hippocampus",1008,472350019962,RNA_MTH2,NA,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Brain, Hippocampus",1008,472350020730,RNA_MTH1,10240,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Brain, Hippocampus",1008,472350020730,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Brain, Hippocampus",1008,472350020986,RNA_MTH1,29480,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Brain, Hippocampus",1008,472350020986,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Brain, Hippocampus",1008,472350021754,RNA_MTH1,74480,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Brain, Hippocampus",1008,472350021754,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Brain, Hippocampus",1008,472350022010,RNA_MTH1,41600,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Brain, Hippocampus",1008,472350022010,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Brain, Hippocampus",1008,472350022778,RNA_MTH1,12040,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Brain, Hippocampus",1008,472350022778,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Brain, Hippocampus",1008,472350023034,RNA_MTH1,6520,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Brain, Hippocampus",1008,472350023034,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Brain, Hippocampus",1008,472350023802,RNA_MTH1,7360,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Brain, Hippocampus",1008,472350023802,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Brain, Hippocampus",1008,472350024058,RNA_MTH1,12600,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Brain, Hippocampus",1008,472350024058,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Brain, Hippocampus",1008,472350024826,RNA_MTH1,<LLOQ,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Brain, Hippocampus",1008,472350024826,RNA_MTH2,NA,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Brain, Hippocampus",1008,472350026106,RNA_MTH1,55640,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Brain, Hippocampus",1008,472350026106,RNA_MTH2,NA,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Brain, Hippocampus",1008,472350027130,RNA_MTH1,37640,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Brain, Hippocampus",1008,472350027130,RNA_MTH2,NA,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Brain, Hippocampus",1008,472350027386,RNA_MTH1,48960,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Brain, Hippocampus",1008,472350027386,RNA_MTH2,NA,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3003,3,1,"Brain, Hippocampus",4368,472350019196,RNA_MTH1,5920,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Brain, Hippocampus",4368,472350019196,RNA_MTH2,NA,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Brain, Hippocampus",4368,472350019452,RNA_MTH1,7640,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Brain, Hippocampus",4368,472350019452,RNA_MTH2,NA,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Brain, Hippocampus",4368,472350020220,RNA_MTH1,16520,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Brain, Hippocampus",4368,472350020220,RNA_MTH2,NA,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Brain, Hippocampus",4368,472350020475,RNA_MTH1,6240,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Brain, Hippocampus",4368,472350020475,RNA_MTH2,NA,NA,HC,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Brain, Hippocampus",4368,472350021244,RNA_MTH1,7880,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Brain, Hippocampus",4368,472350021244,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Brain, Hippocampus",4368,472350021500,RNA_MTH1,24680,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Brain, Hippocampus",4368,472350021500,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Brain, Hippocampus",4368,472350022268,RNA_MTH1,46880,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Brain, Hippocampus",4368,472350022268,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Brain, Hippocampus",4368,472350022524,RNA_MTH1,117720,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Brain, Hippocampus",4368,472350022524,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Brain, Hippocampus",4368,472350023292,RNA_MTH1,6480,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Brain, Hippocampus",4368,472350023292,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Brain, Hippocampus",4368,472350023548,RNA_MTH1,80760,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Brain, Hippocampus",4368,472350023548,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Brain, Hippocampus",4368,472350024316,RNA_MTH1,38360,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Brain, Hippocampus",4368,472350024316,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Brain, Hippocampus",4368,472350024572,RNA_MTH1,14320,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Brain, Hippocampus",4368,472350024572,RNA_MTH2,NA,NA,HC,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Brain, Hippocampus",4368,472350025340,RNA_MTH1,68680,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Brain, Hippocampus",4368,472350025340,RNA_MTH2,NA,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Brain, Hippocampus",4368,472350025852,RNA_MTH1,209840,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Brain, Hippocampus",4368,472350025852,RNA_MTH2,NA,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Brain, Hippocampus",4368,472350026620,RNA_MTH1,138800,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Brain, Hippocampus",4368,472350026620,RNA_MTH2,NA,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Brain, Hippocampus",4368,472350026875,RNA_MTH1,4200,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Brain, Hippocampus",4368,472350026875,RNA_MTH2,NA,NA,HC,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3001,3,1,"Brain, Hypothalamus",1008,472350018662,RNA_MTH1,4880,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Brain, Hypothalamus",1008,472350018662,RNA_MTH2,NA,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Brain, Hypothalamus",1008,472350018918,RNA_MTH1,2280,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Brain, Hypothalamus",1008,472350018918,RNA_MTH2,NA,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Brain, Hypothalamus",1008,472350019686,RNA_MTH1,960,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Brain, Hypothalamus",1008,472350019686,RNA_MTH2,NA,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Brain, Hypothalamus",1008,472350019942,RNA_MTH1,17080,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Brain, Hypothalamus",1008,472350019942,RNA_MTH2,NA,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Brain, Hypothalamus",1008,472350020710,RNA_MTH1,2080,NA,HT,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Brain, Hypothalamus",1008,472350020710,RNA_MTH2,NA,NA,HT,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Brain, Hypothalamus",1008,472350020966,RNA_MTH1,25080,NA,HT,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Brain, Hypothalamus",1008,472350020966,RNA_MTH2,NA,NA,HT,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Brain, Hypothalamus",1008,472350021734,RNA_MTH1,3560,NA,HT,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Brain, Hypothalamus",1008,472350021734,RNA_MTH2,NA,NA,HT,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Brain, Hypothalamus",1008,472350021990,RNA_MTH1,340920,NA,HT,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Brain, Hypothalamus",1008,472350021990,RNA_MTH2,NA,NA,HT,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Brain, Hypothalamus",1008,472350022758,RNA_MTH1,2120,NA,HT,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Brain, Hypothalamus",1008,472350022758,RNA_MTH2,NA,NA,HT,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Brain, Hypothalamus",1008,472350023014,RNA_MTH1,63600,NA,HT,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Brain, Hypothalamus",1008,472350023014,RNA_MTH2,NA,NA,HT,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Brain, Hypothalamus",1008,472350023782,RNA_MTH1,3080,NA,HT,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Brain, Hypothalamus",1008,472350023782,RNA_MTH2,NA,NA,HT,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Brain, Hypothalamus",1008,472350024038,RNA_MTH1,8160,NA,HT,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Brain, Hypothalamus",1008,472350024038,RNA_MTH2,NA,NA,HT,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Brain, Hypothalamus",1008,472350024806,RNA_MTH1,<LLOQ,NA,HT,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Brain, Hypothalamus",1008,472350024806,RNA_MTH2,NA,NA,HT,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Brain, Hypothalamus",1008,472350026086,RNA_MTH1,85360,NA,HT,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Brain, Hypothalamus",1008,472350026086,RNA_MTH2,NA,NA,HT,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Brain, Hypothalamus",1008,472350027110,RNA_MTH1,14240,NA,HT,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Brain, Hypothalamus",1008,472350027110,RNA_MTH2,NA,NA,HT,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Brain, Hypothalamus",1008,472350027366,RNA_MTH1,77760,NA,HT,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Brain, Hypothalamus",1008,472350027366,RNA_MTH2,NA,NA,HT,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3003,3,1,"Brain, Hypothalamus",4368,472350019176,RNA_MTH1,11840,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Brain, Hypothalamus",4368,472350019176,RNA_MTH2,NA,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Brain, Hypothalamus",4368,472350019432,RNA_MTH1,2120,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Brain, Hypothalamus",4368,472350019432,RNA_MTH2,NA,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Brain, Hypothalamus",4368,472350020200,RNA_MTH1,56680,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Brain, Hypothalamus",4368,472350020200,RNA_MTH2,NA,NA,HT,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
